task_id,true_label,difficulty,is_gold
933,1,0.3309343482163152,False
934,0,0.12769162295186162,False
935,1,0.5022768735207376,False
936,0,0.365224526946495,False
937,0,0.008938547764043774,False
938,0,0.3337191881663795,False
939,1,0.3285257313076708,False
940,1,0.6285092183670085,False
941,0,0.11304122554708047,True
942,1,0.23181945816717545,True
943,0,0.18112436138148047,False
944,0,0.0866338880377556,False
945,0,0.19915538242789238,False
946,1,0.3997726394357745,False
947,0,0.263045274515234,False
948,1,0.5696249460238825,True
949,0,0.06991164377257506,False
950,0,0.46192376295297877,False
951,0,0.5383637747957336,False
952,1,0.17864540250576438,False
953,0,0.506943210686804,False
954,1,0.21801997067102458,True
955,1,0.3391924606875814,False
956,0,0.442065842209902,False
957,1,0.326948535535241,False
958,1,0.09891230509720643,False
959,0,0.1770096159833375,False
960,0,0.2454538471847291,False
961,0,0.4751474765691538,False
962,1,0.1159037557186246,False
963,0,0.4314010414033807,False
964,1,0.6248099567092212,False
965,1,0.23886630540091314,False
966,1,0.02314484197568595,False
967,0,0.4809516837014076,False
968,1,0.18933186383172154,False
969,0,0.1808155385568021,False
970,0,0.5863627422165846,False
971,0,0.09966394372932129,False
972,0,0.05133566785256825,False
973,0,0.20668732281209862,False
974,0,0.7117723991878013,False
975,0,0.14281219439115092,False
976,0,0.35149825723537365,False
977,1,0.23589178157684576,False
978,0,0.30816295212517464,False
979,1,0.19558002054250967,False
980,1,0.16660558417107468,False
981,1,0.32583327604485196,False
982,1,0.13540847062688358,False
983,1,0.44311951021020196,False
984,1,0.13462584115732298,False
985,1,0.6702300510006781,True
986,1,0.34098523118850915,True
987,0,0.46283092259148223,False
988,0,0.30042850050064634,False
989,1,0.22230163858302296,False
990,0,0.1883116253476909,False
991,1,0.33220170434705043,False
992,0,0.23754513621794518,False
993,0,0.47484970811851507,False
994,1,0.44385129253486444,False
995,1,0.4249282449740055,False
996,1,0.4334908934707098,True
997,0,0.37243554546813606,False
998,1,0.23026720119989239,False
999,1,0.1684079105160559,False
1000,1,0.18773514290146948,False
1001,1,0.37204049440646586,False
1002,1,0.11647439779486678,False
1003,1,0.37668021049653627,False
1004,0,0.09083572320872803,False
1005,1,0.36554364487275687,False
1006,1,0.2953613166503599,False
1007,1,0.15043140357369386,False
1008,1,0.0916326517588948,False
1009,1,0.5642392431463858,False
1010,0,0.30375647650083526,False
1011,1,0.13741001482872953,False
1012,0,0.5604697821253917,True
1013,0,0.4669461995109027,False
1014,1,0.3944604224681484,True
1015,1,0.11075560991523381,False
1016,0,0.16110420049840427,False
1017,0,0.029514787188737825,False
1018,0,0.12630790777022122,False
1019,0,0.23330943912172875,True
1020,0,0.29388968771536295,False
1021,0,0.3907189939939857,False
1022,1,0.14664217018028275,False
1023,1,0.044141359343060634,False
1024,1,0.09964464573484594,False
1025,0,0.4053047079110271,False
1026,0,0.5145776917064268,False
1027,0,0.22005354461984536,False
1028,1,0.24068834963443597,False
1029,0,0.4731729133737937,False
1030,0,0.2460633637673447,False
1031,0,0.19243561530079764,False
1032,1,0.41787836292457503,False
1033,0,0.4289391884528806,False
1034,0,0.2343725127185127,False
1035,1,0.42130844945745566,False
1036,1,0.15273622337184262,False
1037,0,0.2594110784486612,False
1038,0,0.31029288321783277,False
1039,1,0.13398281632458833,False
1040,1,0.1590636100674162,False
1041,1,0.19278391469422493,False
1042,0,0.37065593143073133,False
1043,0,0.499673075565959,True
1044,1,0.5002899473488244,False
1045,0,0.4400637149232444,False
1046,0,0.1776964849125363,False
1047,1,0.6149130080716689,False
1048,1,0.0300609544148878,True
1049,0,0.4238480767238689,False
1050,1,0.35485922822859695,True
1051,0,0.07632477950684595,False
1052,1,0.2227059817825179,False
1053,1,0.2980549785917491,False
1054,0,0.09969160966478002,False
1055,1,0.2645044431898606,False
1056,0,0.11845463370959919,False
1057,1,0.30629804647821846,False
1058,0,0.32865068692931215,False
1059,0,0.06766452580654458,False
1060,1,0.2614147385509513,False
1061,1,0.38030198104571816,False
1062,0,0.03392351769310721,False
1063,1,0.3512485731510554,False
1064,1,0.3919621743079727,False
1065,0,0.58777575278609,False
1066,1,0.3333736556291405,False
1067,1,0.12080299574317441,False
1068,0,0.30703381795006895,False
1069,0,0.32241402738259833,False
1070,1,0.4314688799679405,False
1071,0,0.5269870086170805,False
1072,1,0.29500164017313596,False
1073,1,0.24682830272772874,False
1074,0,0.29243838283568613,False
1075,0,0.2262637815821439,False
1076,1,0.32637542003644365,False
1077,0,0.11586574073885923,False
1078,0,0.4172286247606239,False
1079,1,0.3543009767658992,False
1080,1,0.30470769984274104,True
1081,1,0.12565200828583423,False
1082,1,0.10746483391644833,False
1083,1,0.47440978509061443,False
1084,0,0.5893493311472779,False
1085,1,0.3410452139742546,False
1086,1,0.6385167015203643,False
1087,1,0.44643346716722193,False
1088,1,0.13850913699200088,False
1089,0,0.30545195990414853,False
1090,1,0.21850223990987594,False
1091,0,0.3517355343872916,False
1092,1,0.2803009010771648,False
1093,0,0.380851648817267,False
1094,0,0.40397763741236015,False
1095,0,0.17287068603517866,False
1096,1,0.26659885120751603,False
1097,1,0.31625371320556356,False
1098,0,0.37194164574432104,False
1099,0,0.49174170512246707,False
1100,0,0.12501735336428055,False
1101,0,0.15278096112526032,False
1102,1,0.14586092297132802,False
1103,0,0.46823918603609727,False
1104,0,0.37734570482007296,False
1105,0,0.15435887057728526,False
1106,0,0.27531627555274263,False
1107,1,0.06275481434976594,False
1108,1,0.08383388961880359,False
1109,0,0.11312500344756798,False
1110,1,0.44461072015265063,False
1111,0,0.402011652857962,False
1112,0,0.1618451653437009,True
1113,0,0.1846373047231095,False
1114,0,0.11443792158328557,False
1115,0,0.12366248132722184,False
1116,1,0.17134026851709863,False
1117,1,0.31292084474048254,False
1118,1,0.26743328539670647,False
1119,0,0.039990235566209766,False
1120,0,0.12916460454983805,False
1121,0,0.345353376945877,False
1122,0,0.3038187468600258,False
1123,0,0.1819697934864011,False
1124,1,0.3476710752964269,False
1125,1,0.18531866095785812,False
1126,1,0.40387231898913295,False
1127,1,0.3303596933172203,True
1128,1,0.20275905361659477,False
1129,1,0.6609428657228628,False
1130,0,0.24306659806342185,False
1131,1,0.45389777929401903,False
1132,1,0.4307968639756174,False
1133,1,0.11345022765462655,False
1134,1,0.17734018426315923,False
1135,0,0.520366853660453,True
1136,1,0.1982160927991612,False
1137,0,0.319251728447409,False
1138,1,0.16050123609140154,False
1139,1,0.35687374440149017,False
1140,1,0.1644345674912187,False
1141,0,0.42078989014225726,False
1142,1,0.3358111999222186,False
1143,1,0.36224494414215164,False
1144,0,0.4793856255060168,True
1145,0,0.3169407799702096,False
1146,1,0.21779760335858628,False
1147,1,0.10095000882532025,False
1148,1,0.4205512769460347,False
1149,1,0.480140038163154,False
1150,0,0.5994867283622967,False
1151,1,0.3901523212798026,False
1152,0,0.12531999465857194,False
1153,1,0.5549566248660377,False
1154,0,0.19559954318434625,False
1155,1,0.20048238301079696,False
1156,0,0.3534949547731193,False
1157,1,0.18109516703243198,False
1158,0,0.3694475829971512,False
1159,0,0.21310650768719724,False
1160,1,0.486187395935469,False
1161,0,0.39294614137038064,False
1162,1,0.1196582344866076,False
1163,1,0.4200596734436081,False
1164,1,0.2398254713993624,False
1165,0,0.6355527336205489,False
1166,0,0.22512437152417725,False
1167,0,0.3627775108393965,False
1168,1,0.2653096796889775,False
1169,1,0.15817883795930784,False
1170,1,0.25366906490450636,False
1171,1,0.39801859639287906,False
1172,0,0.23248092479942997,False
1173,0,0.1580235615846074,True
1174,0,0.3827780533868447,False
1175,0,0.18140182094433538,False
1176,0,0.3973984796115618,False
1177,0,0.35463454005870654,False
1178,0,0.3015620817279836,False
1179,0,0.4266997543866841,False
1180,1,0.5618310995068542,False
1181,1,0.33821554578441915,True
1182,1,0.19566529046350273,False
1183,0,0.4754453361182619,False
1184,0,0.39917479999906763,True
1185,0,0.3553361742762846,False
1186,0,0.07542529572693614,False
1187,1,0.4042106165478864,False
1188,1,0.25238606081353504,False
1189,0,0.03672441287538968,False
1190,0,0.01715243672995383,False
1191,0,0.18177778265448172,False
1192,0,0.0386633500903585,False
1193,1,0.30143995873889784,False
1194,1,0.07107160920179088,False
1195,1,0.22790327069427474,False
1196,1,0.201872291639584,False
1197,1,0.14942446263587986,False
1198,1,0.20337179341862072,False
1199,1,0.20038852937839186,False
1200,1,0.45204601618489465,False
1201,0,0.6056351156066163,False
1202,1,0.4940954358339581,False
1203,1,0.10928634375784936,False
1204,1,0.42964440156477457,False
1205,1,0.48714151548778,False
1206,1,0.05622618200137605,False
1207,1,0.18631021948977033,False
1208,0,0.4053965206779765,False
1209,1,0.16610962489508477,False
1210,1,0.47748708697217773,False
1211,1,0.3523922428763931,False
1212,0,0.37161569360939734,False
1213,1,0.5290155359179474,True
1214,0,0.45631083629492003,False
1215,0,0.10580216476171722,False
1216,1,0.17234550409690189,False
1217,1,0.3155891181638463,False
1218,1,0.16246813065424734,False
1219,0,0.35052578309385746,False
1220,1,0.34952932502704115,True
1221,1,0.1085843377468173,False
1222,1,0.3171727928624157,False
1223,1,0.14931213732572604,False
1224,0,0.1969632926576165,False
1225,1,0.3157544528286404,False
1226,0,0.4414151074615897,False
1227,1,0.12053250306634901,False
1228,0,0.4411068586595617,False
1229,0,0.3445009645335036,False
1230,1,0.3174436997797082,False
1231,1,0.22006756499748084,False
1232,1,0.3241332920273888,True
1233,1,0.13430879919236233,False
1234,1,0.2135288727196052,False
1235,0,0.44187143525507605,False
1236,0,0.33781453892329183,False
1237,0,0.35798617193464516,False
1238,0,0.7703522521496339,False
1239,0,0.20219440201126251,False
1240,1,0.3704276274290865,False
1241,1,0.11531333247711902,False
1242,1,0.5389991213253185,False
1243,0,0.2545151196259893,False
1244,1,0.29139015003449237,False
1245,1,0.05629077168213109,False
1246,1,0.2542658148760954,False
1247,0,0.11663183091907754,True
1248,0,0.6378669892874947,False
1249,1,0.2435550459647796,False
1250,0,0.14946492541199166,True
1251,0,0.2526795057413271,False
1252,0,0.17100879418203455,False
1253,1,0.017653026414446344,False
1254,1,0.2683398428121951,False
1255,0,0.1199999704763621,False
1256,0,0.27315460563418476,False
1257,1,0.5197954546649473,False
1258,1,0.42469583734796085,False
1259,1,0.48531807078781514,False
1260,0,0.3141285380000444,False
1261,1,0.26190529375521027,False
1262,0,0.08784974629492392,False
1263,1,0.3571529591344734,False
1264,0,0.5154300262618537,True
1265,0,0.29424360162069874,False
1266,0,0.7279274727337194,False
1267,0,0.2969071542232955,False
1268,1,0.47829345552958374,False
1269,0,0.20104067747172516,False
1270,0,0.20310383578809116,False
1271,0,0.17742168707035763,False
1272,1,0.16267262528840168,False
1273,1,0.5048910498918533,False
1274,1,0.08612659518326854,False
1275,1,0.14244674740946664,False
1276,1,0.656460370922434,False
1277,1,0.4456017541758375,False
1278,0,0.2278442274522206,False
1279,1,0.3305956731964709,False
1280,1,0.24661411086829255,False
1281,1,0.45329496994446883,False
1282,0,0.16285721054591248,False
1283,1,0.14303093642527537,False
1284,0,0.211451789382783,False
1285,0,0.49298392339316444,False
1286,1,0.09658956805426615,False
1287,0,0.4404105279824959,False
1288,0,0.2648144536069057,False
1289,1,0.17823902640163264,False
1290,0,0.5068537372693329,False
1291,1,0.13862175174876046,False
1292,0,0.4472512064347911,False
1293,0,0.42326780733160024,False
1294,1,0.2748715025122262,False
1295,1,0.7279691949620736,False
1296,0,0.10992062878190617,False
1297,1,0.16230793738972088,False
1298,1,0.3728564430742252,False
1299,0,0.5006207047650334,False
1300,1,0.6097752021107155,False
1301,0,0.5166388820992349,False
1302,1,0.39200861055676794,False
1303,1,0.5375129295220442,False
1304,1,0.07417878511742503,False
1305,1,0.14501434206521313,False
1306,0,0.09153316617373326,False
1307,0,0.2911260318858003,False
1308,0,0.3684860627886337,False
1309,1,0.12067054842453329,False
1310,1,0.3804895638539201,True
1311,0,0.2651773288276895,False
1312,1,0.2640930356911523,False
1313,1,0.3253540995097456,False
1314,1,0.27386856248121916,False
1315,0,0.25480331563141856,False
1316,1,0.07953265942167814,False
1317,1,0.1116059868956251,False
1318,0,0.07472368683873247,False
1319,0,0.15738042016472356,False
1320,0,0.4323047204188884,False
1321,0,0.14494137131327448,False
1322,1,0.21184985038128978,False
1323,1,0.33677187581441853,False
1324,1,0.2704768080250324,True
1325,0,0.18968658930698576,False
1326,1,0.35294712689755997,False
1327,0,0.3295504097247852,False
1328,1,0.4415821005059132,False
1329,0,0.17749473882379596,False
1330,0,0.19190530472598955,False
1331,1,0.2682028570080314,False
1332,0,0.16155887977265398,False
1333,1,0.032773495237168306,False
1334,1,0.34164940882835537,False
1335,1,0.5308424691555291,False
1336,1,0.24421410689641096,False
1337,0,0.2538987621438153,False
1338,1,0.17336660711547372,False
1339,0,0.5089116578521856,False
1340,1,0.05597600425839914,False
1341,0,0.48200817810523205,False
1342,0,0.47805274017478283,False
1343,1,0.2592399565455306,False
1344,0,0.17102261383279943,False
1345,1,0.40889232737098596,False
1346,1,0.3993375817450201,False
1347,1,0.30194740313701823,False
1348,1,0.06939260134996911,False
1349,1,0.5553630846893428,False
1350,0,0.22757872175049712,False
1351,0,0.3477793999148419,False
1352,0,0.050070913814725025,False
1353,1,0.06328366754056738,False
1354,0,0.08548463593126393,False
1355,0,0.35897552352837947,True
1356,0,0.49063404911630176,False
1357,0,0.061947183905633856,False
1358,0,0.2864324714822189,False
1359,0,0.5257219338524263,False
1360,0,0.03929208569089298,False
1361,0,0.5448175179392334,False
1362,0,0.18480908128867773,False
1363,0,0.5636143222415229,False
1364,1,0.20675162606429487,False
1365,0,0.32195460386895286,False
1366,0,0.2466396899430787,False
1367,0,0.1578847893459922,False
1368,1,0.14771486487750635,False
1369,1,0.21757617387113098,False
1370,1,0.32032415949813836,False
1371,0,0.49071460123747335,False
1372,0,0.21992237223956687,False
1373,0,0.5488107772533029,False
1374,1,0.5079681896027742,False
1375,1,0.3092507944269175,False
1376,1,0.26136217851539684,False
1377,1,0.37184088161260875,False
1378,1,0.10646824621413031,False
1379,1,0.11102362932356732,False
1380,1,0.22041040216002633,False
1381,0,0.2197400888539951,False
1382,0,0.346341508632486,False
1383,1,0.22087005532783832,False
1384,0,0.5826562755494699,False
1385,0,0.09368432265982234,False
1386,1,0.3186804669901977,False
1387,0,0.2193523840703732,False
1388,1,0.4898501725298389,False
1389,1,0.6252492115212397,False
1390,0,0.11922720930872352,False
1391,1,0.053498774189244404,False
1392,1,0.20236570445457688,False
1393,1,0.2883722033251982,False
1394,0,0.13406684464066304,False
1395,1,0.19789321773545743,False
1396,1,0.22698180506680432,False
1397,1,0.4848495362174019,False
1398,0,0.09513633204159751,False
1399,0,0.1588316386381122,False
1400,1,0.173766387762905,False
1401,0,0.3014738599834808,False
1402,0,0.4694666522112132,False
1403,0,0.2515898712863709,False
1404,0,0.19257884615968146,False
1405,0,0.08969405792943444,False
1406,0,0.29200665898311834,False
1407,1,0.19462150119062652,False
1408,0,0.14552223852021048,False
1409,0,0.1916839435582812,False
1410,0,0.15004485715618757,False
1411,1,0.13448119075025602,False
1412,0,0.16409607089008887,False
1413,1,0.19167244755696095,False
1414,1,0.16556168238982003,False
1415,1,0.4122350428864075,False
1416,1,0.24226585993091848,False
1417,0,0.09561155014232059,False
1418,1,0.12457263322431303,False
1419,0,0.13962716784951254,False
1420,1,0.8610692421008007,False
1421,1,0.1907048696731546,False
1422,1,0.26166670481158927,False
1423,1,0.050776291988124875,False
1424,0,0.20076809354775726,False
1425,1,0.527411706858777,False
1426,1,0.16768978170311166,False
1427,1,0.5164667463061182,False
1428,0,0.1258439578941383,False
1429,1,0.24822084357515117,False
1430,0,0.2643983056605159,False
1431,0,0.15355653450731252,False
1432,0,0.2746073696624459,False
1433,1,0.4032299537037013,False
1434,0,0.4156599436005552,False
1435,0,0.5610186165986416,False
1436,0,0.23732756302104624,False
1437,1,0.43400559391758076,False
1438,0,0.1734306443941765,False
1439,1,0.5977068272798596,False
1440,1,0.12415247153386297,False
1441,1,0.37691068940640315,False
1442,1,0.20625309739178296,False
1443,0,0.155466240916269,False
1444,0,0.10762626159858732,False
1445,0,0.43274881099857254,False
1446,1,0.1112157564246882,False
1447,1,0.4670331865790637,False
1448,1,0.39876302748040576,False
1449,0,0.2571649981752076,False
1450,0,0.5845945367453204,False
1451,0,0.40723343935348166,False
1452,0,0.05904233070873327,False
1453,0,0.31087235458466844,False
1454,1,0.38154811660966337,False
1455,0,0.20318155812360728,False
1456,1,0.2655345251702556,False
1457,0,0.3456757316248253,False
1458,0,0.24906262299412377,False
1459,1,0.1762986020473837,False
1460,1,0.11326527134078569,False
1461,0,0.5666199203231045,False
1462,0,0.22365992081386485,False
1463,0,0.361354601257921,False
1464,1,0.2055152614925485,False
1465,0,0.44428826564018503,False
1466,1,0.23992560276607963,False
1467,0,0.48528688869527714,False
1468,1,0.30102425989195614,False
1469,0,0.0560707325390334,True
1470,1,0.1570902165972694,False
1471,1,0.2732427727121851,False
1472,0,0.2633454653805759,False
1473,0,0.4549597583539002,False
1474,1,0.43581094755173333,False
1475,0,0.30399029659341625,False
1476,0,0.19587911382864223,False
1477,0,0.0842627145514656,False
1478,0,0.14911218008015656,False
1479,0,0.1689657274508211,False
1480,0,0.1944637486951389,False
1481,0,0.22362528854413938,False
1482,0,0.12159975077563392,False
1483,0,0.29345940630775363,False
1484,0,0.0720197041260592,False
1485,1,0.13154242369966168,False
1486,0,0.23597938398066606,False
1487,0,0.12552245541199733,False
1488,0,0.08089876939896155,False
1489,1,0.5684943285586916,False
1490,0,0.31624787679383753,False
1491,0,0.17344438702060963,False
1492,0,0.40527552058860683,False
1493,0,0.41497857362412344,False
1494,0,0.26262941587728816,False
1495,0,0.42749293066316085,False
1496,1,0.14013961311132245,False
1497,1,0.26443438166241723,False
1498,0,0.4316168404600029,False
1499,1,0.19463814002142935,False
1500,1,0.5566208702969193,False
1501,0,0.18940209694777377,False
1502,0,0.2078370591770535,False
1503,0,0.1738396874572404,False
1504,1,0.2116513599702924,False
1505,0,0.10937685135703658,False
1506,1,0.3031850902042757,False
1507,0,0.36876732077732427,False
1508,1,0.19355861385601125,False
1509,1,0.5839653477383812,False
1510,0,0.34447563167268763,False
1511,0,0.04220501217882686,False
1512,1,0.24850688781269545,False
1513,0,0.5610408080887077,False
1514,0,0.1479300433786724,False
1515,1,0.06074463316026406,False
1516,0,0.5409321130872642,False
1517,0,0.2801844838817588,False
1518,0,0.33188745088181043,False
1519,0,0.06694050218758968,False
1520,1,0.33804895204219715,True
1521,1,0.19326530820631138,False
1522,0,0.24191075651160215,False
1523,0,0.5763287849548937,False
1524,1,0.18970040536019805,True
1525,0,0.3325188951680665,False
1526,0,0.3124720705471105,False
1527,0,0.4602811103098881,False
1528,0,0.11802040957539223,False
1529,1,0.22519976485978244,False
1530,0,0.060988598222261436,False
1531,0,0.2152545273791623,False
1532,1,0.2591876771595089,False
1533,0,0.3025375980986328,True
1534,1,0.2067059736535564,False
1535,0,0.2568917239942675,False
1536,0,0.4358362874272405,False
1537,0,0.17564069261339355,False
1538,1,0.08641727041071967,False
1539,1,0.1564168511144292,False
1540,0,0.30304916165720247,False
1541,0,0.1621130358189089,False
1542,0,0.2727372511300923,False
1543,1,0.2146786386795546,False
1544,0,0.4508279716986138,True
1545,1,0.2659281604399925,False
1546,1,0.36363197803851377,False
1547,1,0.5369871732012245,False
1548,0,0.117589606455035,False
1549,0,0.24084827729137878,False
1550,0,0.29047238868092085,False
1551,1,0.28751283341245654,False
1552,1,0.27546604421633114,False
1553,1,0.08130801968056052,False
1554,0,0.17628058148128667,False
1555,0,0.3682738630476329,False
1556,1,0.11174359046034643,False
1557,1,0.3952905460526702,False
1558,1,0.3559836086444061,False
1559,1,0.19955057259140793,False
1560,0,0.26993802886665236,False
1561,0,0.23462751767459364,False
1562,0,0.30010316471842646,False
1563,1,0.10862818457781073,False
1564,1,0.297220358353234,False
1565,0,0.37267481853518775,False
1566,1,0.29323825790309765,False
1567,1,0.2283722041285596,False
1568,1,0.2760874272891694,False
1569,1,0.24589295350587517,False
1570,0,0.49280573171682623,False
1571,0,0.2704567579229722,False
1572,1,0.2727166141635703,True
1573,1,0.3997591730117084,False
1574,0,0.15141205811125094,False
1575,0,0.19503360551591623,False
1576,1,0.21842588373974664,False
1577,1,0.5282400274579102,False
1578,0,0.29622530080390413,False
1579,1,0.22122724470120816,False
1580,0,0.18571312671146564,False
1581,0,0.18900947741303553,False
1582,1,0.12703283533914253,False
1583,0,0.2914372514761775,False
1584,1,0.26252462203005167,False
1585,0,0.08135587364959447,False
1586,1,0.5265805398767786,False
1587,0,0.22647685679201102,False
1588,1,0.4117341820120272,False
1589,0,0.1932837798020713,False
1590,1,0.3596176587740096,True
1591,0,0.05610263377596298,False
1592,0,0.36941401609198765,False
1593,0,0.38601463484730364,False
1594,1,0.16535194018528288,False
1595,0,0.1317426906468964,False
1596,1,0.235785469436932,False
1597,1,0.3028277984051723,False
1598,1,0.1911378859644166,False
1599,1,0.05265612187621157,False
1600,0,0.18107060470248168,False
1601,1,0.2226782453701685,False
1602,1,0.2591856498359095,False
1603,0,0.31989679010542976,False
1604,0,0.39981988690470016,False
1605,1,0.6066298001609597,False
1606,0,0.2755945352301895,False
1607,1,0.4028121043490069,False
1608,0,0.12880556238691185,False
1609,0,0.10483348965955779,False
1610,1,0.4698686149474643,False
1611,0,0.148387395819719,False
1612,1,0.3866340052729439,False
1613,1,0.027264846866442035,False
1614,0,0.4918714970204722,False
1615,0,0.07497247219610426,False
1616,1,0.4512624000888989,False
1617,1,0.22829123706720755,False
1618,0,0.37765254762226,False
1619,1,0.2692845597666664,False
1620,0,0.2939920249345384,False
1621,0,0.19387459533360282,False
1622,1,0.36010992568106553,False
1623,0,0.576852496240368,False
1624,1,0.39681413567580204,False
1625,1,0.17393734615772982,False
1626,1,0.37595438563553796,False
1627,1,0.1314730018447438,False
1628,0,0.13457602876715985,False
1629,0,0.2320217660914547,False
1630,1,0.22149550301897494,False
1631,1,0.2543486947269937,False
1632,0,0.3000262814701066,False
1633,1,0.4074451974535772,True
1634,0,0.27628240397440373,False
1635,1,0.4397805330725916,False
1636,0,0.5964953674874905,False
1637,1,0.4449323754759303,False
1638,0,0.3327517753288364,False
1639,0,0.2557375881332267,False
1640,1,0.5274463842181656,False
1641,0,0.2715639710565759,False
1642,0,0.34860181396742834,False
1643,1,0.44855646909179114,False
1644,0,0.20182622879249984,False
1645,0,0.07125607019946756,False
1646,0,0.28672276569192506,False
1647,1,0.3527048433055007,False
1648,1,0.2615505724782333,False
1649,1,0.6433121964147723,False
1650,0,0.285099793684267,False
1651,0,0.4301568998822709,False
1652,0,0.3314156863395671,False
1653,1,0.08213455814507263,False
1654,0,0.07773649574238556,False
1655,0,0.5235148855029523,False
1656,1,0.2995596696924222,False
1657,1,0.24330443310495023,False
1658,1,0.26457834586263373,False
1659,0,0.1990460478835828,False
1660,1,0.4696419684188243,False
1661,1,0.43308676216017566,False
1662,0,0.19656681419567912,False
1663,1,0.3396111226986719,False
1664,1,0.49484748924715344,False
1665,0,0.31394460763903814,False
1666,1,0.09787036542150741,False
1667,1,0.30676110809266705,False
1668,1,0.18649504941870532,True
1669,1,0.5076079567341106,False
1670,1,0.5113009885675063,False
1671,1,0.44240834060347617,False
1672,0,0.29355229833256136,False
1673,1,0.23329892706765273,False
1674,1,0.5925104421124822,False
1675,1,0.06018483132189096,False
1676,0,0.18458918786818806,False
1677,0,0.28623477148662246,False
1678,1,0.3727702885378492,False
1679,1,0.25631404243104783,False
1680,1,0.3159842234014885,False
1681,0,0.0935550710621536,False
1682,0,0.26146287223225095,False
1683,1,0.6132135114182079,False
1684,0,0.5625398738410241,False
1685,1,0.35367989980221004,False
1686,0,0.12403191301586143,False
1687,0,0.19719409868999963,False
1688,1,0.16277054465829752,False
1689,0,0.3065987361084657,False
1690,1,0.18456007264680818,False
1691,1,0.10035919128678275,False
1692,1,0.287837112173756,False
1693,0,0.5507183386207232,False
1694,0,0.10997326792476274,False
1695,1,0.424889249603624,False
1696,0,0.30679404714419345,False
1697,0,0.5642370024556095,False
1698,0,0.10292004037843985,False
1699,1,0.2554897858351568,False
1700,0,0.5077073977678382,True
1701,0,0.37803747405726795,False
1702,1,0.3207600847309711,False
1703,0,0.199522137750531,False
1704,1,0.5884279008208291,False
1705,1,0.3533438237136542,False
1706,1,0.4294339197020823,False
1707,1,0.5003193353390223,False
1708,0,0.3689357865525092,False
1709,0,0.5011708966743733,True
1710,0,0.2741064077823934,False
1711,0,0.5089219711097918,False
1712,1,0.06541359221196558,False
1713,1,0.5416570391036943,False
1714,1,0.10844207930200198,False
1715,1,0.2690176772743315,False
1716,1,0.6714505310284375,False
1717,0,0.15787747120982074,False
1718,0,0.5502666014077278,False
1719,1,0.21416355698082606,False
1720,0,0.15670633260722727,False
1721,1,0.28656791691419886,True
1722,1,0.31994016156346505,False
1723,1,0.2966880727326032,False
1724,1,0.1482715129585134,False
1725,1,0.4127975267334736,False
1726,1,0.23673459807606817,False
1727,1,0.21595239524162207,False
1728,0,0.4537991509394592,False
1729,0,0.5577962340734803,False
1730,1,0.41769156288032855,False
1731,1,0.1856058121071143,False
1732,1,0.4694456261593743,False
1733,1,0.13241331842034687,False
1734,1,0.08190412154837629,False
1735,1,0.08942412323776257,False
1736,1,0.14004175567259802,False
1737,0,0.32698861573663035,False
1738,0,0.4697494772701852,False
1739,0,0.17697272090486005,False
1740,0,0.472109857103054,False
1741,1,0.05368909347626063,False
1742,0,0.4080316479890009,False
1743,0,0.1740862691366849,False
1744,0,0.2244842038278317,False
1745,1,0.27234761384071193,False
1746,1,0.3024413853659942,False
1747,0,0.3164331237740721,False
1748,1,0.13668535868102896,False
1749,1,0.2874125719879194,False
1750,1,0.15210382015910826,False
1751,1,0.08771897898165734,False
1752,1,0.2958377174562188,False
1753,0,0.2685990314432937,False
1754,1,0.06869735107982336,False
1755,0,0.13791714275682426,False
1756,0,0.06513646356936362,False
1757,1,0.5326662292935297,False
1758,1,0.09810809642654958,False
1759,1,0.2720679343455522,False
1760,0,0.2560639391701059,False
1761,0,0.4979401906142801,False
1762,0,0.04594135924425566,False
1763,1,0.554826917894814,False
1764,1,0.4329908298729127,False
1765,1,0.3270398555102674,False
1766,1,0.3360979738199209,False
1767,0,0.318276588391075,False
1768,0,0.10721331900677585,False
1769,0,0.26585683825651446,False
1770,0,0.39479409831862283,False
1771,0,0.38964118206526516,False
1772,0,0.2557212341709215,False
1773,0,0.21366075456692285,False
1774,1,0.20544969979920014,False
1775,0,0.05688000040341697,False
1776,0,0.3446246756169921,False
1777,0,0.09952148845308822,False
1778,0,0.15212017082323265,False
1779,1,0.03765246409994642,False
1780,0,0.11205672461153944,False
1781,0,0.1779543838135761,False
1782,0,0.08509023599469029,False
1783,1,0.5009942156088779,False
1784,1,0.04374015629373077,False
1785,0,0.17985582736043798,False
1786,0,0.10225892536044241,False
1787,0,0.23591522033677492,False
1788,0,0.3258188917672185,False
1789,1,0.2668966333866512,False
1790,1,0.3795379597488886,False
1791,1,0.5576565754809852,False
1792,0,0.04522662022168363,False
1793,0,0.28459592967788455,False
1794,0,0.5812525177616716,False
1795,0,0.11987912748069775,False
1796,1,0.18089936038984955,False
1797,0,0.17960121813494764,False
1798,0,0.26066779878014956,False
1799,1,0.1360842071921734,False
1800,0,0.3051235376385552,False
1801,0,0.25047769879562376,False
1802,0,0.40504835989685267,False
1803,0,0.2730818020626403,True
1804,0,0.5982255296093778,False
1805,0,0.13709035536325886,False
1806,0,0.5155834880724531,False
1807,0,0.08348835152247425,False
1808,0,0.1477202756677177,False
1809,1,0.3419687937088217,False
1810,0,0.14132998009777717,False
1811,1,0.3171899707349489,False
1812,1,0.17310014909573468,False
